ID,title,release_year,genres,rating
2175,happy texas,1999,['Comedy'],4.0
2176,new rose hotel,1998,"['Action', 'Drama']",1.0
2177,plunkett macleane,1999,"['Action', 'Adventure', 'Drama']",3.0
2178,romance,1999,"['Drama', 'Romance']",4.0
2179,alvarez kelly,1966,['Western'],3.0
2180,and the ship sails on,1983,"['Comedy', 'War']",4.0
2181,dark half,1993,"['Horror', 'Mystery']",2.0
2182,gulliver s travels,1939,"['Adventure', 'Animation', 'Children']",3.0
2183,monkey shines,1988,"['Horror', 'Sci-Fi']",2.5
2184,phantasm,1979,"['Horror', 'Sci-Fi']",2.9
2185,psycho ii,1983,"['Horror', 'Mystery', 'Thriller']",2.5
2186,psycho iii,1986,"['Horror', 'Thriller']",2.5
2187,sanjuro,1962,"['Action', 'Adventure', 'Drama']",4.2
2188,random hearts,1999,"['Drama', 'Romance']",2.6
2189,superstar,1999,['Comedy'],3.6
2190,boys don t cry,1999,['Drama'],3.6
2191,limey,1999,"['Crime', 'Drama', 'Thriller']",3.9
2192,risky business,1983,['Comedy'],3.4
2193,total recall,1990,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",3.7
2194,body heat,1981,"['Crime', 'Thriller']",4.0
2195,ferris bueller s day off,1986,['Comedy'],3.8
2196,year of living dangerously,1982,"['Drama', 'Romance', 'War']",3.8
2197,high plains drifter,1973,['Western'],4.2
2198,hang em high,1968,"['Crime', 'Drama', 'Western']",3.6
2199,drunken master,1978,"['Action', 'Comedy']",4.0
2200,conformist,1970,['Drama'],4.1
2201,hairspray,1988,"['Comedy', 'Drama']",3.3
2202,brief encounter,1946,"['Drama', 'Romance']",3.5
2203,razor s edge,1984,['Drama'],3.5
2204,reds,1981,"['Drama', 'Romance']",3.2
2205,return with honor,1998,['Documentary'],3.5
2206,time of the gypsies,1989,"['Comedy', 'Crime', 'Drama', 'Fantasy']",4.2
2207,days of heaven,1978,['Drama'],3.7
2208,lady eve,1941,"['Comedy', 'Romance']",4.0
2209,sullivan s travels,1941,"['Adventure', 'Comedy', 'Romance']",4.0
2210,palm beach story,1942,['Comedy'],4.1
2211,gilda,1946,"['Drama', 'Film-Noir', 'Mystery', 'Romance']",4.0
2212,south pacific,1958,"['Musical', 'Romance', 'War']",3.8
2213,flashdance,1983,"['Drama', 'Romance']",2.9
2214,indochine,1992,"['Drama', 'Romance']",4.2
2215,dirty dozen,1967,"['Action', 'Drama', 'War']",4.0
2216,help,1965,"['Comedy', 'Musical']",3.4
2217,goldfinger,1964,"['Action', 'Adventure', 'Thriller']",3.8
2218,from russia with love,1963,"['Action', 'Adventure', 'Thriller']",3.8
2219,dr no,1962,"['Action', 'Adventure', 'Thriller']",3.7
2220,blue lagoon,1980,"['Adventure', 'Drama', 'Romance']",2.5
2221,fistful of dollars a,1964,"['Action', 'Western']",3.9
2222,sydney,1996,"['Crime', 'Drama', 'Thriller']",3.5
2223,home alone 2 lost in new york,1992,"['Children', 'Comedy']",2.5
2224,someone to watch over me,1987,"['Action', 'Crime', 'Thriller']",3.2
2225,fight club,1999,"['Action', 'Crime', 'Drama', 'Thriller']",4.3
2226,story of us,1999,"['Comedy', 'Drama']",2.4
2227,fever pitch,1997,"['Comedy', 'Romance']",3.0
2228,julien donkey boy,1999,['Drama'],1.0
2229,omega code,1999,['Action'],2.0
2230,straight story,1999,"['Adventure', 'Drama']",3.9
2231,bad seed,1956,"['Drama', 'Thriller']",4.0
2232,time bandits,1981,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",3.7
2233,man and a woman,1966,"['Drama', 'Romance']",5.0
2234,fitzcarraldo,1982,"['Adventure', 'Drama']",3.4
2235,all that jazz,1979,"['Drama', 'Fantasy', 'Musical']",4.1
2236,red sorghum,1987,"['Drama', 'War']",5.0
2237,crimes and misdemeanors,1989,"['Comedy', 'Crime', 'Drama']",3.9
2238,bats,1999,"['Horror', 'Thriller']",2.5
2239,best man,1999,"['Comedy', 'Drama']",3.0
2240,bringing out the dead,1999,['Drama'],3.4
2241,crazy in alabama,1999,"['Comedy', 'Drama']",3.0
2242,three to tango,1999,"['Comedy', 'Romance']",3.0
2243,body shots,1999,['Drama'],3.0
2244,guardian,1990,"['Horror', 'Thriller']",2.0
2245,ipcress file,1965,['Thriller'],4.0
2246,on any sunday,1971,['Documentary'],4.5
2247,robocop,1987,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",3.4
2248,robocop 2,1990,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",2.6
2249,who framed roger rabbit,1988,"['Adventure', 'Animation', 'Children', 'Comedy', 'Crime', 'Fantasy', 'Mystery']",3.6
2250,melvin and howard,1980,['Drama'],4.0
2251,for your eyes only,1981,"['Action', 'Adventure', 'Thriller']",3.5
2252,licence to kill,1989,"['Action', 'Adventure', 'Thriller']",3.3
2253,live and let die,1973,"['Action', 'Adventure', 'Thriller']",3.7
2254,rawhead rex,1986,"['Horror', 'Thriller']",3.5
2255,thunderball,1965,"['Action', 'Adventure', 'Thriller']",3.5
2256,house on haunted hill,1999,"['Horror', 'Thriller']",2.4
2257,music of the heart,1999,['Drama'],3.1
2258,being john malkovich,1999,"['Comedy', 'Drama', 'Fantasy']",4.0
2259,princess mononoke,1997,"['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy']",4.0
2260,my best fiend,1999,['Documentary'],4.0
2261,train of life,1998,"['Comedy', 'Drama', 'Romance', 'War']",4.5
2262,bachelor,1999,"['Comedy', 'Romance']",2.5
2263,bone collector,1999,['Thriller'],2.8
2264,insider,1999,"['Drama', 'Thriller']",3.7
2265,american movie,1999,['Documentary'],3.8
2266,last night,1998,"['Drama', 'Sci-Fi']",4.0
2267,rosetta,1999,['Drama'],4.0
2268,they shoot horses don t,1969,['Drama'],3.2
2269,bride of re animator,1990,"['Comedy', 'Horror']",4.0
2270,bustin loose,1981,['Comedy'],2.0
2271,coma,1978,['Thriller'],3.7
2272,creepshow,1982,['Horror'],3.1
2273,creepshow 2,1987,['Horror'],3.0
2274,re animator,1985,"['Comedy', 'Horror', 'Sci-Fi']",3.4
2275,drugstore cowboy,1989,"['Crime', 'Drama']",4.2
2276,falling down,1993,"['Action', 'Drama']",3.5
2277,funhouse,1981,['Horror'],2.0
2278,general,1926,"['Comedy', 'War']",4.0
2279,piranha,1978,"['Horror', 'Sci-Fi']",2.6
2280,taming of the shrew,1967,['Comedy'],2.5
2281,nighthawks,1981,"['Action', 'Drama']",3.2
2282,yojimbo,1961,"['Action', 'Adventure']",4.2
2283,repossessed,1990,['Comedy'],2.4
2284,omega man,1971,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",3.7
2285,spaceballs,1987,"['Comedy', 'Sci-Fi']",3.5
2286,robin hood,1973,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",3.5
2287,mister roberts,1955,"['Comedy', 'Drama', 'War']",3.8
2288,quest for fire,1981,"['Adventure', 'Drama']",3.8
2289,little big man,1970,['Western'],4.1
2290,face in the crowd a,1957,['Drama'],4.2
2291,trading places,1983,['Comedy'],3.7
2292,meatballs,1979,['Comedy'],3.2
2293,meatballs part ii,1984,['Comedy'],2.1
2294,meatballs iii,1987,['Comedy'],2.5
2295,meatballs 4,1992,['Comedy'],1.0
2296,dead again,1991,"['Mystery', 'Romance', 'Thriller']",3.8
2297,peter s friends,1992,"['Comedy', 'Drama']",3.6
2298,incredibly true adventure of two girls in love,1995,"['Comedy', 'Romance']",4.5
2299,under the rainbow,1981,['Comedy'],2.0
2300,anywhere but here,1999,"['Comedy', 'Drama']",2.5
2301,dogma,1999,"['Adventure', 'Comedy', 'Fantasy']",3.6
2302,messenger the story of joan arc,1999,"['Drama', 'War']",3.9
2303,pokemon the first movie,1998,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",2.3
2304,felicia s journey,1999,['Thriller'],3.3
2305,oxygen,1999,"['Crime', 'Drama', 'Thriller']",4.0
2306,where s marlowe,1998,['Comedy'],4.0
2307,commitments,1991,"['Comedy', 'Drama', 'Musical']",3.9
2308,holiday inn,1942,"['Comedy', 'Musical']",3.6
2309,longest day,1962,"['Action', 'Drama', 'War']",4.0
2310,poison ivy,1992,"['Drama', 'Thriller']",2.2
2311,poison ivy new seduction,1997,"['Drama', 'Thriller']",2.3
2312,tora,1970,"['Action', 'Drama', 'War']",3.9
2313,women on the verge of a nervous breakdown,1988,"['Comedy', 'Drama']",3.6
2314,verdict,1982,"['Drama', 'Mystery']",4.4
2315,adventures of buckaroo banzai across the 8th dimension,1984,"['Adventure', 'Comedy', 'Sci-Fi']",3.5
2316,stand and deliver,1988,"['Comedy', 'Drama']",3.5
2317,moonstruck,1987,"['Comedy', 'Romance']",3.6
2318,sandpiper,1965,"['Drama', 'Romance']",5.0
2319,jeremiah johnson,1972,['Western'],4.2
2320,repulsion,1965,"['Drama', 'Horror']",4.2
2321,irma la douce,1963,['Comedy'],3.6
2322,42 up,1998,['Documentary'],4.0
2323,liberty heights,1999,['Drama'],4.0
2324,mansfield park,1999,"['Comedy', 'Drama', 'Romance']",3.1
2325,sleepy hollow,1999,"['Fantasy', 'Horror', 'Mystery', 'Romance']",3.5
2326,world is not enough,1999,"['Action', 'Adventure', 'Thriller']",3.3
2327,all about my mother,1999,['Drama'],4.2
2328,babes in toyland,1934,"['Children', 'Comedy', 'Fantasy', 'Musical']",5.0
2329,scrooged,1988,"['Comedy', 'Fantasy', 'Romance']",3.2
2330,harvey,1950,"['Comedy', 'Fantasy']",3.8
2331,bicycle thieves a k the thief,1948,['Drama'],4.1
2332,matewan,1987,['Drama'],4.2
2333,kagemusha,1980,"['Drama', 'War']",4.1
2334,mccabe mrs miller,1971,"['Drama', 'Western']",3.8
2335,maurice,1987,"['Drama', 'Romance']",4.0
2336,grapes of wrath,1940,['Drama'],4.1
2337,my man godfrey,1957,['Comedy'],5.0
2338,shop around the corner,1940,"['Comedy', 'Drama', 'Romance']",3.7
2339,natural,1984,['Drama'],3.6
2340,shampoo,1975,"['Comedy', 'Drama', 'Romance']",3.1
2341,river runs through it a,1992,['Drama'],3.9
2342,fatal attraction,1987,"['Drama', 'Thriller']",3.1
2343,jagged edge,1985,"['Crime', 'Romance', 'Thriller']",3.6
2344,stanley iris,1990,"['Drama', 'Romance']",2.8
2345,midnight run,1988,"['Action', 'Comedy', 'Crime', 'Thriller']",3.6
2346,awakenings,1990,"['Drama', 'Mystery']",3.7
2347,come see the paradise,1990,"['Drama', 'Romance']",1.0
2348,backdraft,1991,"['Action', 'Drama']",3.3
2349,fisher king,1991,"['Comedy', 'Drama', 'Fantasy', 'Romance']",3.8
2350,river,1984,['Drama'],3.5
2351,places in the heart,1984,['Drama'],4.2
2352,night mother,1986,['Drama'],3.0
2353,end of days,1999,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",2.7
2354,toy story 2,1999,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",3.9
2355,flawless,1999,['Drama'],4.0
2356,ride with the devil,1999,"['Drama', 'Romance', 'War']",3.9
2357,distinguished gentleman,1992,['Comedy'],3.5
2358,end of the affair,1999,['Drama'],4.0
2359,holy smoke,1999,"['Comedy', 'Drama']",2.8
2360,sweet and lowdown,1999,"['Comedy', 'Drama']",3.7
2361,bonfire of the vanities,1990,"['Comedy', 'Crime', 'Drama']",2.4
2362,daddy long legs,1919,"['Comedy', 'Drama']",2.0
2363,grand illusion,1937,"['Drama', 'War']",3.7
2364,great santini,1979,['Drama'],3.7
2365,stealing home,1988,['Drama'],3.0
2366,two jakes,1990,['Drama'],1.2
2367,u2 rattle and hum,1988,"['Documentary', 'Musical']",3.2
2368,hell in the pacific,1968,"['Drama', 'War']",3.0
2369,cradle will rock,1999,['Drama'],3.2
2370,deuce bigalow male gigolo,1999,['Comedy'],2.3
2371,green mile,1999,"['Crime', 'Drama']",4.1
2372,cider house rules,1999,['Drama'],3.8
2373,war zone,1999,"['Drama', 'Thriller']",3.2
2374,last picture show,1971,['Drama'],4.5
2375,7th voyage of sinbad,1958,"['Action', 'Adventure', 'Fantasy']",4.4
2376,anna and the king,1999,"['Drama', 'Romance']",3.7
2377,bicentennial man,1999,"['Drama', 'Romance', 'Sci-Fi']",2.8
2378,stuart little,1999,"['Children', 'Comedy', 'Fantasy']",2.8
2379,emperor and the assassin,1999,['Drama'],3.7
2380,fantasia 2000,1999,"['Animation', 'Children', 'Musical', 'IMAX']",3.8
2381,magnolia,1999,['Drama'],3.7
2382,onegin,1999,"['Drama', 'Romance']",3.0
2383,simpatico,1999,"['Comedy', 'Drama']",3.0
2384,topsy turvy,1999,"['Comedy', 'Drama', 'Musical']",3.9
2385,boiling point,1993,"['Action', 'Drama']",3.0
2386,carnal knowledge,1971,"['Comedy', 'Drama']",3.5
2387,easy rider,1969,"['Adventure', 'Drama']",3.6
2388,the falcon and snowman,1985,"['Crime', 'Drama', 'Thriller']",3.3
2389,room at the top,1959,['Drama'],4.0
2390,any given sunday,1999,['Drama'],3.0
2391,man on the moon,1999,"['Comedy', 'Drama']",3.5
2392,galaxy quest,1999,"['Adventure', 'Comedy', 'Sci-Fi']",3.6
2393,talented mr ripley,1999,"['Drama', 'Mystery', 'Thriller']",3.3
2394,next friday,2000,['Comedy'],3.2
2395,hurricane,1999,['Drama'],3.5
2396,angela s ashes,1999,['Drama'],3.3
2397,titus,1999,['Drama'],3.9
2398,mr death the rise and fall of fred a leuchter jr,1999,['Documentary'],4.0
2399,third miracle,1999,['Drama'],3.0
2400,snow falling on cedars,1999,['Drama'],3.3
2401,girl interrupted,1999,['Drama'],3.5
2402,my dog skip,1999,"['Children', 'Drama']",3.5
2403,supernova,2000,"['Adventure', 'Sci-Fi', 'Thriller']",2.0
2404,terrorist the a k malli,1998,['Drama'],3.0
2405,way we were,1973,"['Drama', 'Romance']",3.6
2406,stalag 17,1953,"['Drama', 'War']",3.7
2407,presidio,1988,"['Action', 'Crime', 'Romance', 'Thriller']",2.9
2408,papillon,1973,"['Crime', 'Drama']",3.9
2409,last detail,1973,"['Comedy', 'Drama']",4.2
2410,five easy pieces,1970,['Drama'],4.5
2411,dead calm,1989,['Thriller'],3.2
2412,boys from brazil,1978,"['Action', 'Mystery', 'Thriller']",3.7
2413,against all odds,1984,['Romance'],2.3
2414,loaded weapon 1,1993,"['Action', 'Comedy']",2.2
2415,fast times at ridgemont high,1982,"['Comedy', 'Drama', 'Romance']",3.5
2416,cry in the dark a,1988,['Drama'],3.8
2417,batman mask of the phantasm,1993,"['Animation', 'Children']",4.1
2418,american flyers,1985,['Drama'],3.5
2419,star is born a,1937,['Drama'],3.5
2420,pacific heights,1990,"['Mystery', 'Thriller']",3.2
2421,draughtsman s contract,1982,['Drama'],3.7
2422,zed two noughts a,1985,['Drama'],3.0
2423,woman in the dunes,1964,['Drama'],4.8
2424,down to you,2000,"['Comedy', 'Romance']",2.0
2425,odessa file,1974,['Thriller'],3.9
2426,where the buffalo roam,1980,['Comedy'],3.7
2427,eye of the beholder,1999,['Thriller'],1.6
2428,big tease,1999,['Comedy'],3.2
2429,cup,1999,['Comedy'],4.5
2430,encino man,1992,['Comedy'],2.4
2431,goodbye girl,1977,"['Comedy', 'Romance']",3.7
2432,malcolm x,1992,['Drama'],4.2
2433,sister act,1992,"['Comedy', 'Crime']",3.0
2434,sister act 2 back in the habit,1993,['Comedy'],1.9
2435,hand that rocks the cradle,1992,"['Drama', 'Thriller']",3.1
2436,alive,1993,['Drama'],3.2
2437,agnes of god,1985,"['Drama', 'Mystery']",3.7
2438,scent of a woman,1992,['Drama'],3.6
2439,wayne s world,1992,['Comedy'],3.5
2440,wayne s world 2,1993,['Comedy'],3.3
2441,league of their own a,1992,"['Comedy', 'Drama']",3.5
2442,patriot games,1992,"['Action', 'Crime', 'Drama', 'Thriller']",3.5
2443,bodyguard,1992,"['Drama', 'Romance', 'Thriller']",2.9
2444,death becomes her,1992,"['Comedy', 'Fantasy']",2.9
2445,far and away,1992,"['Adventure', 'Drama', 'Romance']",3.1
2446,howards end,1992,['Drama'],4.0
2447,singles,1992,"['Comedy', 'Drama', 'Romance']",3.2
2448,twin peaks fire walk with me,1992,"['Crime', 'Drama', 'Mystery', 'Thriller']",3.4
2449,white men can t jump,1992,"['Comedy', 'Drama']",3.0
2450,buffy the vampire slayer,1992,"['Action', 'Comedy', 'Horror']",2.4
2451,hard boiled,1992,"['Action', 'Crime', 'Drama', 'Thriller']",4.0
2452,man bites dog,1992,"['Comedy', 'Crime', 'Drama', 'Thriller']",4.5
2453,mariachi el,1992,"['Action', 'Crime', 'Thriller', 'Western']",3.6
2454,stop or my mom will shoot,1992,"['Action', 'Comedy']",1.8
2455,forever young,1992,"['Drama', 'Romance', 'Sci-Fi']",2.9
2456,cutting edge,1992,"['Comedy', 'Drama', 'Romance']",2.8
2457,of mice and men,1992,['Drama'],3.7
2458,bad lieutenant,1992,"['Crime', 'Drama']",3.4
2459,scream 3,2000,"['Comedy', 'Horror', 'Mystery', 'Thriller']",2.7
2460,single white female,1992,"['Drama', 'Thriller']",3.4
2461,boondock saints,2000,"['Action', 'Crime', 'Drama', 'Thriller']",4.2
2462,gun shy,2000,['Comedy'],1.0
2463,baby,1973,['Horror'],1.5
2464,brandon teena story,1998,['Documentary'],2.0
2465,minnie and moskowitz,1971,['Action'],3.2
2466,they might be giants,1971,"['Comedy', 'Mystery', 'Romance']",3.0
2467,beach,2000,"['Adventure', 'Drama']",3.1
2468,snow day,2000,['Comedy'],2.3
2469,tigger movie,2000,"['Animation', 'Children']",3.2
2470,not one less,1999,['Drama'],4.5
2471,eaten alive,1977,['Horror'],1.5
2472,raining stones,1993,['Drama'],4.0
2473,to sir with love,1967,['Drama'],4.1
2474,boiler room,2000,"['Crime', 'Drama', 'Thriller']",3.7
2475,hanging up,2000,"['Comedy', 'Drama']",2.7
2476,pitch black,2000,"['Horror', 'Sci-Fi', 'Thriller']",3.6
2477,whole nine yards,2000,"['Comedy', 'Crime']",3.5
2478,beautiful people,1999,['Comedy'],4.8
2479,black tar heroin the dark end of street,2000,['Documentary'],5.0
2480,circus,1928,['Comedy'],4.1
2481,city lights,1931,"['Comedy', 'Drama', 'Romance']",3.8
2482,flamingo kid,1984,"['Comedy', 'Drama']",2.9
2483,kid,1921,"['Comedy', 'Drama']",4.1
2484,class reunion,1982,['Comedy'],1.5
2485,happy go lovely,1951,['Musical'],4.5
2486,reindeer games,2000,"['Action', 'Thriller']",2.5
2487,wonder boys,2000,"['Comedy', 'Drama']",3.7
2488,chain of fools,2000,"['Comedy', 'Crime']",4.0
2489,drowning mona,2000,['Comedy'],1.3
2490,next best thing,2000,"['Comedy', 'Drama']",2.2
2491,what planet are you from,2000,"['Comedy', 'Sci-Fi']",3.2
2492,beyond the mat,1999,['Documentary'],3.7
2493,ghost dog the way of samurai,1999,"['Crime', 'Drama']",4.1
2494,the year my voice broke,1987,"['Drama', 'Romance']",4.0
2495,splendor in the grass,1961,"['Drama', 'Romance']",4.2
2496,my tutor,1983,['Drama'],2.0
2497,key largo,1948,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",4.2
2498,born yesterday,1950,['Comedy'],4.3
2499,birdy,1984,"['Drama', 'War']",3.5
2500,blood feast,1963,['Horror'],4.0
2501,charlie the lonesome cougar,1967,"['Adventure', 'Children']",3.0
2502,never cry wolf,1983,"['Adventure', 'Drama']",4.2
2503,raisin in the sun a,1961,['Drama'],3.8
2504,closer you get,2000,"['Comedy', 'Romance']",4.5
2505,mission to mars,2000,['Sci-Fi'],2.7
2506,ninth gate,1999,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",3.2
2507,east west,1999,"['Drama', 'Romance']",4.0
2508,defending your life,1991,"['Comedy', 'Drama', 'Fantasy', 'Romance']",3.8
2509,breaking away,1979,"['Comedy', 'Drama']",4.1
2510,hoosiers,1986,"['Drama', 'Romance']",3.7
2511,bull durham,1988,"['Comedy', 'Drama', 'Romance']",3.7
2512,dog day afternoon,1975,"['Crime', 'Drama']",3.9
2513,american graffiti,1973,"['Comedy', 'Drama']",3.8
2514,asphalt jungle,1950,"['Crime', 'Film-Noir']",3.7
2515,searchers,1956,"['Drama', 'Western']",4.1
2516,big country,1958,"['Romance', 'Western']",3.2
2517,betrayed,1988,"['Drama', 'Thriller']",2.5
2518,bridge at remagen,1969,"['Action', 'War']",4.0
2519,daughters of the dust,1991,['Drama'],4.0
2520,ogre,1996,['Drama'],4.0
2521,on the beach,1959,['Drama'],4.5
2522,taking of pelham one two three,1974,"['Action', 'Crime']",4.5
2523,volunteers,1985,['Comedy'],2.8
2524,jfk,1991,"['Drama', 'Mystery', 'Thriller']",3.5
2525,who s harry crumb,1989,"['Comedy', 'Mystery']",2.9
2526,harry and the hendersons,1987,"['Children', 'Comedy']",2.5
2527,let s get harry,1986,"['Action', 'Adventure']",2.0
2528,shanghai surprise,1986,"['Adventure', 'Crime', 'Drama', 'Romance']",2.0
2529,who s that girl,1987,['Comedy'],2.5
2530,she devil,1989,['Comedy'],2.3
2531,date with an angel,1987,"['Comedy', 'Fantasy', 'Romance']",1.3
2532,blind date,1987,"['Comedy', 'Romance']",2.4
2533,nadine,1987,['Comedy'],3.0
2534,muppet movie,1979,"['Adventure', 'Children', 'Comedy', 'Musical']",3.6
2535,great muppet caper,1981,"['Children', 'Comedy']",3.5
2536,muppets take manhattan,1984,"['Children', 'Comedy', 'Musical']",3.3
2537,we re back a dinosaur s story,1993,"['Adventure', 'Animation', 'Children', 'Fantasy']",3.0
2538,baby secret of the lost legend,1985,"['Adventure', 'Sci-Fi']",2.2
2539,turtle diary,1985,"['Comedy', 'Drama', 'Romance']",4.0
2540,raise the titanic,1980,"['Drama', 'Thriller']",4.0
2541,titanic,1953,"['Action', 'Drama']",3.6
2542,night to remember a,1958,"['Action', 'Drama']",3.0
2543,captain horatio hornblower r n,1951,"['Action', 'Adventure', 'Drama', 'War']",3.0
2544,erin brockovich,2000,['Drama'],3.5
2545,final destination,2000,"['Drama', 'Thriller']",2.9
2546,soft fruit,1999,"['Comedy', 'Drama']",4.0
2547,bear,1988,"['Adventure', 'Children', 'Drama']",3.4
2548,love is a many splendored thing,1955,"['Drama', 'Romance', 'War']",4.0
2549,mirror,1975,['Drama'],4.2
2550,crimson pirate,1952,"['Adventure', 'Comedy']",3.0
2551,thelma louise,1991,"['Adventure', 'Crime', 'Drama']",3.5
2552,and justice for all,1979,"['Drama', 'Thriller']",3.2
2553,animal house,1978,['Comedy'],3.7
2554,she s gotta have it,1986,"['Comedy', 'Romance']",3.3
2555,school daze,1988,['Drama'],2.2
2556,do the right thing,1989,['Drama'],4.0
2557,mo better blues,1990,"['Drama', 'Musical']",3.4
2558,jungle fever,1991,"['Drama', 'Romance']",3.1
2559,champ,1979,['Drama'],3.0
2560,creature comforts,1989,"['Animation', 'Comedy']",4.2
2561,death wish,1974,"['Action', 'Crime', 'Drama']",3.0
2562,death wish 2,1982,"['Action', 'Drama']",1.7
2563,death wish 3,1985,"['Action', 'Drama']",1.5
2564,death wish 4 the crackdown,1987,"['Action', 'Drama']",1.0
2565,death wish 5 the face of,1994,"['Action', 'Drama']",1.0
2566,double indemnity,1944,"['Crime', 'Drama', 'Film-Noir']",4.3
2567,dying young,1991,"['Drama', 'Romance']",3.8
2568,teenage mutant ninja turtles,1990,"['Action', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",3.0
2569,teenage mutant ninja turtles ii the secret of ooze,1991,"['Action', 'Children', 'Fantasy']",2.7
2570,teenage mutant ninja turtles iii,1993,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",2.1
2571,red dawn,1984,"['Action', 'Drama', 'War']",3.4
2572,band of the hand,1986,"['Action', 'Crime', 'Drama']",1.0
2573,bloodsport,1988,['Action'],2.9
2574,eyes of laura mars,1978,"['Mystery', 'Thriller']",3.5
2575,funny bones,1995,"['Comedy', 'Drama']",2.8
2576,good earth,1937,['Drama'],4.0
2577,good morning vietnam,1987,"['Comedy', 'Drama', 'War']",3.8
2578,good mother,1988,['Drama'],4.0
2579,grumpy old men,1993,['Comedy'],3.3
2580,guess who s coming to dinner,1967,['Drama'],4.5
2581,romeo must die,2000,"['Action', 'Crime', 'Romance', 'Thriller']",3.1
2582,here on earth,2000,"['Drama', 'Romance']",3.0
2583,whatever it takes,2000,"['Comedy', 'Romance']",2.2
2584,buddy boy,1999,"['Drama', 'Thriller']",2.5
2585,gothic,1986,"['Drama', 'Horror']",4.0
2586,lord of the flies,1963,"['Adventure', 'Drama', 'Thriller']",3.0
2587,modern times,1936,"['Comedy', 'Drama', 'Romance']",3.7
2588,heart and souls,1993,"['Comedy', 'Fantasy']",3.0
2589,hud,1963,"['Drama', 'Western']",3.8
2590,hustler,1961,['Drama'],4.3
2591,inherit the wind,1960,['Drama'],4.1
2592,dersu uzala,1975,"['Adventure', 'Drama']",4.3
2593,close encounters of the third kind,1977,"['Adventure', 'Drama', 'Sci-Fi']",3.7
2594,jonah who will be 25 in the year 2000,1976,['Comedy'],5.0
2595,retroactive,1997,"['Sci-Fi', 'Thriller']",4.0
2596,place in the sun a,1951,"['Drama', 'Romance']",4.5
2597,jacob s ladder,1990,"['Horror', 'Mystery']",3.6
2598,empire records,1995,"['Comedy', 'Drama']",3.4
2599,bamba la,1987,['Drama'],2.8
2600,ladyhawke,1985,"['Adventure', 'Fantasy', 'Romance']",3.3
2601,lucas,1986,"['Drama', 'Romance']",3.3
2602,high fidelity,2000,"['Comedy', 'Drama', 'Romance']",3.7
2603,road to el dorado,2000,"['Animation', 'Children']",3.1
2604,skulls,2000,['Thriller'],2.8
2605,hook,1991,"['Adventure', 'Comedy', 'Fantasy']",3.4
2606,son of the sheik,1926,"['Adventure', 'Comedy', 'Romance']",4.0
2607,true grit,1969,"['Adventure', 'Drama', 'Western']",4.0
2608,madame sousatzka,1988,['Drama'],5.0
2609,max dugan returns,1983,['Comedy'],2.5
2610,midnight express,1978,['Drama'],4.0
2611,misery,1990,"['Drama', 'Horror', 'Thriller']",3.8
2612,mr saturday night,1992,"['Comedy', 'Drama']",3.0
2613,murphy s romance,1985,"['Comedy', 'Romance']",2.3
2614,my life,1993,['Drama'],3.5
2615,solaris,1972,"['Drama', 'Mystery', 'Sci-Fi']",4.1
2616,network,1976,"['Comedy', 'Drama']",4.0
2617,no way out,1987,"['Drama', 'Mystery', 'Thriller']",3.7
2618,north dallas forty,1979,"['Comedy', 'Drama']",3.0
2619,odd couple,1968,['Comedy'],4.1
2620,outlaw josey wales,1976,"['Action', 'Adventure', 'Drama', 'Thriller', 'Western']",4.2
2621,frequency,2000,"['Drama', 'Thriller']",3.4
2622,ready to rumble,2000,['Comedy'],2.2
2623,return to me,2000,"['Drama', 'Romance']",3.6
2624,rules of engagement,2000,"['Drama', 'Thriller']",3.1
2625,joe gould s secret,2000,['Drama'],3.0
2626,me myself i,2000,"['Comedy', 'Romance']",3.6
2627,bell book and candle,1958,"['Comedy', 'Fantasy', 'Romance']",3.4
2628,force 10 from navarone,1978,"['Action', 'Drama', 'War']",2.9
2629,mystery train,1989,"['Comedy', 'Drama']",3.4
2630,arthur,1981,"['Comedy', 'Romance']",2.8
2631,bachelor party,1984,['Comedy'],2.9
2632,parenthood,1989,"['Comedy', 'Drama']",3.7
2633,predator,1987,"['Action', 'Sci-Fi', 'Thriller']",3.6
2634,prince of tides,1991,"['Drama', 'Romance']",3.4
2635,postman always rings twice,1981,"['Crime', 'Thriller']",3.5
2636,all the vermeers in new york,1990,"['Comedy', 'Drama', 'Romance']",5.0
2637,28 days,2000,['Drama'],3.3
2638,american psycho,2000,"['Crime', 'Horror', 'Mystery', 'Thriller']",3.8
2639,keeping the faith,2000,"['Comedy', 'Drama', 'Romance']",3.5
